date,ticker,price
2023-11-08,PPPP,218.93
2023-11-09,PPPP,215.29
2023-11-10,PPPP,212.72
2023-11-13,PPPP,215.26
2023-11-14,PPPP,215.27
2023-11-15,PPPP,217.8
2023-11-16,PPPP,218.84
2023-11-17,PPPP,220.95
2023-11-20,PPPP,219.05
2023-11-21,PPPP,220.07
2023-11-22,PPPP,216.02
2023-11-23,PPPP,221.66
2023-11-24,PPPP,218.87
2023-11-27,PPPP,223.86
2023-11-28,PPPP,222.82
2023-11-29,PPPP,223.72
2023-11-30,PPPP,221.52
2023-12-01,PPPP,217.06
2023-12-04,PPPP,209.62
2023-12-05,PPPP,205.24
2023-12-06,PPPP,203.92
2023-12-07,PPPP,204.78
2023-12-08,PPPP,208.96
2023-12-11,PPPP,207.11
2023-12-12,PPPP,203.49
2023-12-13,PPPP,197.7
2023-12-14,PPPP,199.61
2023-12-15,PPPP,205.2
2023-12-18,PPPP,210.47
2023-12-19,PPPP,213.48
2023-12-20,PPPP,216.22
2023-12-21,PPPP,223.69
2023-12-22,PPPP,225.18
2023-12-25,PPPP,228.11
2023-12-26,PPPP,226.65
2023-12-27,PPPP,220.56
2023-12-28,PPPP,217.56
2023-12-29,PPPP,217.52
2022-01-03,QQQQ,479.59
2022-01-04,QQQQ,472.6
2022-01-05,QQQQ,468.28
2022-01-06,QQQQ,468.34
2022-01-07,QQQQ,454.01
2022-01-10,QQQQ,455.28
2022-01-11,QQQQ,452.4
2022-01-12,QQQQ,444.53
2022-01-13,QQQQ,444.94
2022-01-14,QQQQ,430.16
2022-01-17,QQQQ,430.81
2022-01-18,QQQQ,434.88
2022-01-19,QQQQ,437.54
2022-01-20,QQQQ,444.5
2022-01-21,QQQQ,454.98
2022-01-24,QQQQ,454.24
2022-01-25,QQQQ,464.31
2022-01-26,QQQQ,463.52
2022-01-27,QQQQ,457.08
2022-01-28,QQQQ,453.5
2022-01-31,QQQQ,455.93
2022-02-01,QQQQ,465.93
2022-02-02,QQQQ,465.95
2022-02-03,QQQQ,459.71
2022-02-04,QQQQ,473.18
2022-02-07,QQQQ,459.8
2022-02-08,QQQQ,453.7
2022-02-09,QQQQ,461.88
2022-02-10,QQQQ,478.49
2022-02-11,QQQQ,483.11
2022-02-14,QQQQ,485.53
2022-02-15,QQQQ,482.71
2022-02-16,QQQQ,488.03
2022-02-17,QQQQ,489.3
2022-02-18,QQQQ,481.97
2022-02-21,QQQQ,479.0
2022-02-22,QQQQ,470.76
2022-02-23,QQQQ,470.89
2022-02-24,QQQQ,472.41
2022-02-25,QQQQ,488.11
2022-02-28,QQQQ,482.31
2022-03-01,QQQQ,480.57
2022-03-02,QQQQ,492.83
2022-03-03,QQQQ,510.95
2022-03-04,QQQQ,515.82
2022-03-07,QQQQ,513.21
2022-03-08,QQQQ,508.38
2022-03-09,QQQQ,489.98
2022-03-10,QQQQ,480.97
2022-03-11,QQQQ,481.95
2022-03-14,QQQQ,480.21
2022-03-15,QQQQ,486.24
2022-03-16,QQQQ,484.34
2022-03-17,QQQQ,477.36
2022-03-18,QQQQ,480.63
2022-03-21,QQQQ,505.32
2022-03-22,QQQQ,502.13
2022-03-23,QQQQ,503.52
2022-03-24,QQQQ,512.13
2022-03-25,QQQQ,506.3
2022-03-28,QQQQ,519.36
2022-03-29,QQQQ,503.21
2022-03-30,QQQQ,499.12
2022-03-31,QQQQ,496.03
2022-04-01,QQQQ,497.53
2022-04-04,QQQQ,478.29
2022-04-05,QQQQ,491.41
2022-04-06,QQQQ,495.5
2022-04-07,QQQQ,506.75
2022-04-08,QQQQ,523.37
2022-04-11,QQQQ,515.67
2022-04-12,QQQQ,490.58
2022-04-13,QQQQ,501.96
2022-04-14,QQQQ,499.09
2022-04-15,QQQQ,487.9
2022-04-18,QQQQ,493.56
2022-04-19,QQQQ,518.49
2022-04-20,QQQQ,517.36
2022-04-21,QQQQ,527.3
2022-04-22,QQQQ,516.98
2022-04-25,QQQQ,499.83
2022-04-26,QQQQ,509.05
2022-04-27,QQQQ,514.64
2022-04-28,QQQQ,509.87
2022-04-29,QQQQ,527.57
2022-05-02,QQQQ,509.28
2022-05-03,QQQQ,496.9
2022-05-04,QQQQ,491.54
2022-05-05,QQQQ,488.05
2022-05-06,QQQQ,502.56
2022-05-09,QQQQ,503.06
2022-05-10,QQQQ,501.12
2022-05-11,QQQQ,488.55
2022-05-12,QQQQ,499.28
2022-05-13,QQQQ,488.06
2022-05-16,QQQQ,475.78
2022-05-17,QQQQ,471.98
2022-05-18,QQQQ,473.53
2022-05-19,QQQQ,466.76
2022-05-20,QQQQ,473.4
2022-05-23,QQQQ,470.73
2022-05-24,QQQQ,480.75
2022-05-25,QQQQ,485.63
2022-05-26,QQQQ,503.34
2022-05-27,QQQQ,498.91
2022-05-30,QQQQ,507.4
2022-05-31,QQQQ,489.59
2022-06-01,QQQQ,518.74
2022-06-02,QQQQ,527.04
2022-06-03,QQQQ,523.93
2022-06-06,QQQQ,521.22
2022-06-07,QQQQ,518.65
2022-06-08,QQQQ,538.1
2022-06-09,QQQQ,547.85
2022-06-10,QQQQ,543.02
2022-06-13,QQQQ,529.73
2022-06-14,QQQQ,542.55
2022-06-15,QQQQ,551.73
2022-06-16,QQQQ,559.58
2022-06-17,QQQQ,558.64
2022-06-20,QQQQ,555.31
2022-06-21,QQQQ,574.34
2022-06-22,QQQQ,595.13
2022-06-23,QQQQ,602.8
2022-06-24,QQQQ,614.61
2022-06-27,QQQQ,617.52
2022-06-28,QQQQ,600.83
2022-06-29,QQQQ,589.17
2022-06-30,QQQQ,602.83
2022-07-01,QQQQ,618.39
2022-07-04,QQQQ,631.56
2022-07-05,QQQQ,635.95
2022-07-06,QQQQ,649.98
2022-07-07,QQQQ,649.22
2022-07-08,QQQQ,657.34
2022-07-11,QQQQ,654.66
2022-07-12,QQQQ,640.97
2022-07-13,QQQQ,652.15
2022-07-14,QQQQ,668.99
2022-07-15,QQQQ,702.93
2022-07-18,QQQQ,706.65
2022-07-19,QQQQ,691.99
2022-07-20,QQQQ,687.46
2022-07-21,QQQQ,685.6
2022-07-22,QQQQ,687.64
2022-07-25,QQQQ,694.14
2022-07-26,QQQQ,699.2
2022-07-27,QQQQ,710.15
2022-07-28,QQQQ,712.96
2022-07-29,QQQQ,681.92
2022-08-01,QQQQ,685.03
2022-08-02,QQQQ,686.22
2022-08-03,QQQQ,693.81
2022-08-04,QQQQ,688.81
2022-08-05,QQQQ,691.9
2022-08-08,QQQQ,699.64
2022-08-09,QQQQ,697.41
2022-08-10,QQQQ,706.9
2022-08-11,QQQQ,707.89
2022-08-12,QQQQ,710.11
2022-08-15,QQQQ,669.79
2022-08-16,QQQQ,654.64
2022-08-17,QQQQ,639.87
2022-08-18,QQQQ,642.64
2022-08-19,QQQQ,659.2
2022-08-22,QQQQ,657.64
2022-08-23,QQQQ,668.89
2022-08-24,QQQQ,677.62
2022-08-25,QQQQ,679.52
2022-08-26,QQQQ,687.36
2022-08-29,QQQQ,690.75
2022-08-30,QQQQ,688.79
2022-08-31,QQQQ,694.2
2022-09-01,QQQQ,714.58
2022-09-02,QQQQ,721.37
2022-09-05,QQQQ,724.52
2022-09-06,QQQQ,711.91
2022-09-07,QQQQ,732.36
2022-09-08,QQQQ,712.04
2022-09-09,QQQQ,688.15
2022-09-12,QQQQ,693.29
2022-09-13,QQQQ,681.18
2022-09-14,QQQQ,696.18
2022-09-15,QQQQ,673.13
2022-09-16,QQQQ,686.2
2022-09-19,QQQQ,697.56
2022-09-20,QQQQ,699.21
2022-09-21,QQQQ,670.46
2022-09-22,QQQQ,647.74
2022-09-23,QQQQ,650.86
2022-09-26,QQQQ,647.84
2022-09-27,QQQQ,657.33
2022-09-28,QQQQ,656.43
2022-09-29,QQQQ,654.4
2022-09-30,QQQQ,623.4
2022-10-03,QQQQ,633.74
2022-10-04,QQQQ,625.56
2022-10-05,QQQQ,620.6
2022-10-06,QQQQ,607.47
2022-10-07,QQQQ,589.04
2022-10-10,QQQQ,606.64
2022-10-11,QQQQ,616.36
2022-10-12,QQQQ,626.46
2022-10-13,QQQQ,623.75
2022-10-14,QQQQ,602.44
2022-10-17,QQQQ,628.31
2022-10-18,QQQQ,633.64
2022-10-19,QQQQ,635.37
2022-10-20,QQQQ,630.83
2022-10-21,QQQQ,605.55
2022-10-24,QQQQ,619.54
2022-10-25,QQQQ,606.57
2022-10-26,QQQQ,613.23
2022-10-27,QQQQ,622.76
2022-10-28,QQQQ,626.94
2022-10-31,QQQQ,632.86
2022-11-01,QQQQ,650.13
2022-11-02,QQQQ,639.91
2022-11-03,QQQQ,642.01
2022-11-04,QQQQ,639.13
2022-11-07,QQQQ,616.04
2022-11-08,QQQQ,619.58
2022-11-09,QQQQ,635.28
2022-11-10,QQQQ,653.01
2022-11-11,QQQQ,677.73
2022-11-14,QQQQ,654.11
2022-11-15,QQQQ,675.76
2022-11-16,QQQQ,678.27
2022-11-17,QQQQ,700.33
2022-11-18,QQQQ,694.82
2022-11-21,QQQQ,687.49
2022-11-22,QQQQ,670.98
2022-11-23,QQQQ,681.47
2022-11-24,QQQQ,688.52
2022-11-25,QQQQ,673.31
2022-11-28,QQQQ,644.79
2022-11-29,QQQQ,650.16
2022-11-30,QQQQ,657.08
2022-12-01,QQQQ,644.24
2022-12-02,QQQQ,629.11
2022-12-05,QQQQ,637.42
2022-12-06,QQQQ,661.53
2022-12-07,QQQQ,655.02
2022-12-08,QQQQ,643.59
2022-12-09,QQQQ,647.45
2022-12-12,QQQQ,655.73
2022-12-13,QQQQ,650.97
2022-12-14,QQQQ,677.88
2022-12-15,QQQQ,690.21
2022-12-16,QQQQ,684.97
2022-12-19,QQQQ,663.5
2022-12-20,QQQQ,681.24
2022-12-21,QQQQ,697.67
2022-12-22,QQQQ,693.46
2022-12-23,QQQQ,698.34
2022-12-26,QQQQ,696.24
2022-12-27,QQQQ,703.53
2022-12-28,QQQQ,689.25
2022-12-29,QQQQ,673.35
2022-12-30,QQQQ,684.36
2023-01-02,QQQQ,697.31
2023-01-03,QQQQ,690.5
2023-01-04,QQQQ,680.23
2023-01-05,QQQQ,696.02
2023-01-06,QQQQ,686.14
2023-01-09,QQQQ,686.9
2023-01-10,QQQQ,685.92
2023-01-11,QQQQ,666.09
2023-01-12,QQQQ,668.65
2023-01-13,QQQQ,669.91
2023-01-16,QQQQ,674.76
2023-01-17,QQQQ,676.9
2023-01-18,QQQQ,706.44
2023-01-19,QQQQ,723.04
2023-01-20,QQQQ,723.6
2023-01-23,QQQQ,725.49
2023-01-24,QQQQ,751.54
2023-01-25,QQQQ,764.62
2023-01-26,QQQQ,746.06
2023-01-27,QQQQ,760.35
2023-01-30,QQQQ,779.49
2023-01-31,QQQQ,805.12
2023-02-01,QQQQ,798.68
2023-02-02,QQQQ,791.14
2023-02-03,QQQQ,776.37
2023-02-06,QQQQ,781.17
2023-02-07,QQQQ,792.71
2023-02-08,QQQQ,784.61
2023-02-09,QQQQ,782.39
2023-02-10,QQQQ,750.9
2023-02-13,QQQQ,773.92
2023-02-14,QQQQ,750.07
2023-02-15,QQQQ,755.71
2023-02-16,QQQQ,759.32
2023-02-17,QQQQ,760.02
2023-02-20,QQQQ,761.07
2023-02-21,QQQQ,745.82
2023-02-22,QQQQ,740.94
2023-02-23,QQQQ,755.44
2023-02-24,QQQQ,774.8
2023-02-27,QQQQ,768.3
2023-02-28,QQQQ,744.7
2023-03-01,QQQQ,733.19
2023-03-02,QQQQ,760.87
2023-03-03,QQQQ,750.0
2023-03-06,QQQQ,748.55
2023-03-07,QQQQ,770.05
2023-03-08,QQQQ,761.97
2023-03-09,QQQQ,759.46
2023-03-10,QQQQ,771.62
2023-03-13,QQQQ,798.49
2023-03-14,QQQQ,788.25
2023-03-15,QQQQ,810.51
2023-03-16,QQQQ,805.95
2023-03-17,QQQQ,791.8
2023-03-20,QQQQ,795.76
2023-03-21,QQQQ,777.55
2023-03-22,QQQQ,784.93
2023-03-23,QQQQ,835.96
2023-03-24,QQQQ,854.65
2023-03-27,QQQQ,852.86
2023-03-28,QQQQ,871.0
2023-03-29,QQQQ,854.92
2023-03-30,QQQQ,841.96
2023-03-31,QQQQ,840.66
2023-04-03,QQQQ,842.14
2023-04-04,QQQQ,820.64
2023-04-05,QQQQ,815.62
2023-04-06,QQQQ,813.27
2023-04-07,QQQQ,838.74
2023-04-10,QQQQ,817.32
2023-04-11,QQQQ,794.98
2023-04-12,QQQQ,797.78
2023-04-13,QQQQ,816.35
2023-04-14,QQQQ,825.41
2023-04-17,QQQQ,830.42
2023-04-18,QQQQ,825.64
2023-04-19,QQQQ,836.88
2023-04-20,QQQQ,850.83
2023-04-21,QQQQ,846.47
2023-04-24,QQQQ,830.56
2023-04-25,QQQQ,815.06
2023-04-26,QQQQ,829.51
2023-04-27,QQQQ,804.28
2023-04-28,QQQQ,831.71
2023-05-01,QQQQ,824.16
2023-05-02,QQQQ,829.28
2023-05-03,QQQQ,841.0
2023-05-04,QQQQ,829.58
2023-05-05,QQQQ,821.98
2023-05-08,QQQQ,824.15
2023-05-09,QQQQ,810.2
2023-05-10,QQQQ,793.08
2023-05-11,QQQQ,777.73
2023-05-12,QQQQ,796.76
2023-05-15,QQQQ,803.13
2023-05-16,QQQQ,790.49
2023-05-17,QQQQ,804.41
2023-05-18,QQQQ,792.63
2023-05-19,QQQQ,762.3
2023-05-22,QQQQ,773.0
2023-05-23,QQQQ,798.88
2023-05-24,QQQQ,807.84
2023-05-25,QQQQ,777.92
2023-05-26,QQQQ,777.55
2023-05-29,QQQQ,773.29
2023-05-30,QQQQ,779.16
2023-05-31,QQQQ,766.07
2023-06-01,QQQQ,760.98
2023-06-02,QQQQ,739.67
2023-06-05,QQQQ,742.96
2023-06-06,QQQQ,722.69
2023-06-07,QQQQ,729.04
2023-06-08,QQQQ,718.18
2023-06-09,QQQQ,674.45
2023-06-12,QQQQ,685.24
2023-06-13,QQQQ,692.04
2023-06-14,QQQQ,711.02
2023-06-15,QQQQ,681.91
2023-06-16,QQQQ,673.04
2023-06-19,QQQQ,674.82
2023-06-20,QQQQ,682.58
2023-06-21,QQQQ,662.9
2023-06-22,QQQQ,668.64
2023-06-23,QQQQ,661.04
2023-06-26,QQQQ,636.96
2023-06-27,QQQQ,627.47
2023-06-28,QQQQ,633.96
2023-06-29,QQQQ,611.38
2023-06-30,QQQQ,619.22
2023-07-03,QQQQ,622.74
2023-07-04,QQQQ,619.59
2023-07-05,QQQQ,599.65
2023-07-06,QQQQ,581.29
2023-07-07,QQQQ,576.68
2023-07-10,QQQQ,563.85
2023-07-11,QQQQ,560.09
2023-07-12,QQQQ,570.34
2023-07-13,QQQQ,567.23
2023-07-14,QQQQ,563.83
2023-07-17,QQQQ,560.46
2023-07-18,QQQQ,571.94
2023-07-19,QQQQ,586.93
2023-07-20,QQQQ,591.9
2023-07-21,QQQQ,593.52
2023-07-24,QQQQ,596.25
2023-07-25,QQQQ,613.53
2023-07-26,QQQQ,619.4
2023-07-27,QQQQ,638.55
2023-07-28,QQQQ,633.22
2023-07-31,QQQQ,616.53
2023-08-01,QQQQ,608.33
2023-08-02,QQQQ,601.52
2023-08-03,QQQQ,621.14
2023-08-04,QQQQ,630.36
2023-08-07,QQQQ,622.37
2023-08-08,QQQQ,632.52
2023-08-09,QQQQ,630.88
2023-08-10,QQQQ,651.84
2023-08-11,QQQQ,647.51
2023-08-14,QQQQ,627.88
2023-08-15,QQQQ,625.54
2023-08-16,QQQQ,621.39
2023-08-17,QQQQ,604.92
2023-08-18,QQQQ,612.05
2023-08-21,QQQQ,629.74
2023-08-22,QQQQ,615.76
2023-08-23,QQQQ,627.85
2023-08-24,QQQQ,620.28
2023-08-25,QQQQ,619.98
2023-08-28,QQQQ,618.37
2023-08-29,QQQQ,618.06
2023-08-30,QQQQ,623.94
2023-08-31,QQQQ,611.29
2023-09-01,QQQQ,627.31
2023-09-04,QQQQ,633.65
2023-09-05,QQQQ,644.33
2023-09-06,QQQQ,634.36
2023-09-07,QQQQ,620.37
2023-09-08,QQQQ,635.22
2023-09-11,QQQQ,620.68
2023-09-12,QQQQ,622.54
2023-09-13,QQQQ,635.36
2023-09-14,QQQQ,633.75
2023-09-15,QQQQ,648.75
2023-09-18,QQQQ,645.24
2023-09-19,QQQQ,628.96
2023-09-20,QQQQ,633.69
2023-09-21,QQQQ,636.2
2023-09-22,QQQQ,671.34
2023-09-25,QQQQ,658.77
2023-09-26,QQQQ,655.46
2023-09-27,QQQQ,645.95
2023-09-28,QQQQ,644.11
2023-09-29,QQQQ,641.76
2023-10-02,QQQQ,630.66
2023-10-03,QQQQ,636.6
2023-10-04,QQQQ,633.88
2023-10-05,QQQQ,651.16
2023-10-06,QQQQ,642.77
2023-10-09,QQQQ,667.15
2023-10-10,QQQQ,670.84
2023-10-11,QQQQ,688.12
2023-10-12,QQQQ,689.71
2023-10-13,QQQQ,679.03
2023-10-16,QQQQ,675.46
2023-10-17,QQQQ,656.98
2023-10-18,QQQQ,655.52
2023-10-19,QQQQ,657.78
2023-10-20,QQQQ,658.38
2023-10-23,QQQQ,676.13
2023-10-24,QQQQ,674.11
2023-10-25,QQQQ,649.06
2023-10-26,QQQQ,696.73
2023-10-27,QQQQ,687.17
2023-10-30,QQQQ,700.62
2023-10-31,QQQQ,679.85
2023-11-01,QQQQ,683.2
2023-11-02,QQQQ,672.43
2023-11-03,QQQQ,635.52
2023-11-06,QQQQ,631.93
2023-11-07,QQQQ,631.3
2023-11-08,QQQQ,628.54
2023-11-09,QQQQ,631.61
2023-11-10,QQQQ,628.21
2023-11-13,QQQQ,629.08
2023-11-14,QQQQ,631.22
2023-11-15,QQQQ,630.78
2023-11-16,QQQQ,628.63
2023-11-17,QQQQ,617.49
2023-11-20,QQQQ,624.88
2023-11-21,QQQQ,621.35
2023-11-22,QQQQ,616.85
2023-11-23,QQQQ,623.2
2023-11-24,QQQQ,625.85
2023-11-27,QQQQ,617.17
2023-11-28,QQQQ,632.8
2023-11-29,QQQQ,617.93
2023-11-30,QQQQ,605.31
2023-12-01,QQQQ,613.46
2023-12-04,QQQQ,635.32
2023-12-05,QQQQ,628.03
2023-12-06,QQQQ,633.23
2023-12-07,QQQQ,618.31
2023-12-08,QQQQ,606.93
2023-12-11,QQQQ,620.83
2023-12-12,QQQQ,625.39
2023-12-13,QQQQ,640.11
2023-12-14,QQQQ,654.17
2023-12-15,QQQQ,627.39
2023-12-18,QQQQ,612.56
2023-12-19,QQQQ,615.94
2023-12-20,QQQQ,595.38
2023-12-21,QQQQ,582.96
2023-12-22,QQQQ,599.83
2023-12-25,QQQQ,593.37
2023-12-26,QQQQ,601.86
2023-12-27,QQQQ,601.52
2023-12-28,QQQQ,593.4
2023-12-29,QQQQ,573.97
2022-01-03,RRRR,404.13
2022-01-04,RRRR,420.56
2022-01-05,RRRR,419.46
2022-01-06,RRRR,414.64
2022-01-07,RRRR,420.46
2022-01-10,RRRR,417.55
2022-01-11,RRRR,408.0
2022-01-12,RRRR,418.59
2022-01-13,RRRR,428.9
2022-01-14,RRRR,430.24
2022-01-17,RRRR,419.51
2022-01-18,RRRR,409.32
2022-01-19,RRRR,410.19
2022-01-20,RRRR,406.11
2022-01-21,RRRR,403.35
2022-01-24,RRRR,411.68
2022-01-25,RRRR,417.76
2022-01-26,RRRR,429.44
2022-01-27,RRRR,421.01
2022-01-28,RRRR,418.13
2022-01-31,RRRR,424.53
2022-02-01,RRRR,428.35
2022-02-02,RRRR,441.68
2022-02-03,RRRR,445.41
2022-02-04,RRRR,462.18
2022-02-07,RRRR,467.2
2022-02-08,RRRR,477.23
2022-02-09,RRRR,474.16
2022-02-10,RRRR,474.29
2022-02-11,RRRR,483.01
2022-02-14,RRRR,498.85
2022-02-15,RRRR,506.18
2022-02-16,RRRR,505.34
2022-02-17,RRRR,519.45
2022-02-18,RRRR,497.17
2022-02-21,RRRR,483.23
2022-02-22,RRRR,489.86
2022-02-23,RRRR,490.0
2022-02-24,RRRR,495.97
2022-02-25,RRRR,496.61
2022-02-28,RRRR,502.31
2022-03-01,RRRR,494.19
2022-03-02,RRRR,499.86
2022-03-03,RRRR,509.91
2022-03-04,RRRR,522.51
2022-03-07,RRRR,543.98
2022-03-08,RRRR,546.64
2022-03-09,RRRR,549.64
2022-03-10,RRRR,533.15
2022-03-11,RRRR,527.51
2022-03-14,RRRR,525.48
2022-03-15,RRRR,536.64
2022-03-16,RRRR,530.12
2022-03-17,RRRR,538.63
2022-03-18,RRRR,538.61
2022-03-21,RRRR,536.71
2022-03-22,RRRR,539.39
2022-03-23,RRRR,535.18
2022-03-24,RRRR,530.61
2022-03-25,RRRR,512.82
2022-03-28,RRRR,510.29
2022-03-29,RRRR,505.41
2022-03-30,RRRR,500.22
2022-03-31,RRRR,504.41
2022-04-01,RRRR,511.1
2022-04-04,RRRR,513.48
2022-04-05,RRRR,523.8
2022-04-06,RRRR,529.87
2022-04-07,RRRR,526.75
2022-04-08,RRRR,521.9
2022-04-11,RRRR,525.17
2022-04-12,RRRR,531.23
2022-04-13,RRRR,546.29
2022-04-14,RRRR,559.46
2022-04-15,RRRR,553.44
2022-04-18,RRRR,552.31
2022-04-19,RRRR,559.77
2022-04-20,RRRR,571.86
2022-04-21,RRRR,582.7
2022-04-22,RRRR,581.95
2022-04-25,RRRR,567.54
2022-04-26,RRRR,556.31
2022-04-27,RRRR,559.36
2022-04-28,RRRR,563.2
2022-04-29,RRRR,550.96
2022-05-02,RRRR,551.45
2022-05-03,RRRR,558.45
2022-05-04,RRRR,545.74
2022-05-05,RRRR,557.94
2022-05-06,RRRR,553.74
2022-05-09,RRRR,567.85
2022-05-10,RRRR,561.82
2022-05-11,RRRR,550.4
2022-05-12,RRRR,545.38
2022-05-13,RRRR,544.34
2022-05-16,RRRR,540.13
2022-05-17,RRRR,537.8
2022-05-18,RRRR,541.41
2022-05-19,RRRR,539.56
2022-05-20,RRRR,538.84
2022-05-23,RRRR,520.74
2022-05-24,RRRR,524.83
2022-05-25,RRRR,523.9
2022-05-26,RRRR,541.04
2022-05-27,RRRR,530.97
2022-05-30,RRRR,512.11
2022-05-31,RRRR,518.48
2022-06-01,RRRR,522.09
2022-06-02,RRRR,511.66
2022-06-03,RRRR,496.24
2022-06-06,RRRR,511.74
2022-06-07,RRRR,526.42
2022-06-08,RRRR,500.87
2022-06-09,RRRR,496.3
2022-06-10,RRRR,513.1
2022-06-13,RRRR,508.24
2022-06-14,RRRR,503.27
2022-06-15,RRRR,500.44
2022-06-16,RRRR,489.34
2022-06-17,RRRR,472.94
2022-06-20,RRRR,483.0
2022-06-21,RRRR,465.52
2022-06-22,RRRR,467.83
2022-06-23,RRRR,476.2
2022-06-24,RRRR,462.58
2022-06-27,RRRR,454.1
2022-06-28,RRRR,465.26
2022-06-29,RRRR,470.24
2022-06-30,RRRR,464.47
2022-07-01,RRRR,475.78
2022-07-04,RRRR,487.4
2022-07-05,RRRR,490.03
2022-07-06,RRRR,481.28
2022-07-07,RRRR,477.32
2022-07-08,RRRR,480.06
2022-07-11,RRRR,478.25
2022-07-12,RRRR,487.32
2022-07-13,RRRR,472.64
2022-07-14,RRRR,458.72
2022-07-15,RRRR,460.38
2022-07-18,RRRR,455.88
2022-07-19,RRRR,450.2
2022-07-20,RRRR,434.56
2022-07-21,RRRR,434.73
2022-07-22,RRRR,434.27
2022-07-25,RRRR,439.98
2022-07-26,RRRR,440.59
2022-07-27,RRRR,439.42
2022-07-28,RRRR,449.89
2022-07-29,RRRR,438.23
2022-08-01,RRRR,442.96
2022-08-02,RRRR,428.4
2022-08-03,RRRR,421.27
2022-08-04,RRRR,411.18
2022-08-05,RRRR,417.66
2022-08-08,RRRR,417.12
2022-08-09,RRRR,417.0
2022-08-10,RRRR,407.87
2022-08-11,RRRR,405.44
2022-08-12,RRRR,399.29
2022-08-15,RRRR,402.37
2022-08-16,RRRR,394.47
2022-08-17,RRRR,405.1
2022-08-18,RRRR,391.75
2022-08-19,RRRR,385.48
2022-08-22,RRRR,398.63
2022-08-23,RRRR,395.18
2022-08-24,RRRR,384.92
2022-08-25,RRRR,386.61
2022-08-26,RRRR,382.95
2022-08-29,RRRR,376.6
2022-08-30,RRRR,368.44
2022-08-31,RRRR,389.42
2022-09-01,RRRR,387.46
2022-09-02,RRRR,372.82
2022-09-05,RRRR,384.13
2022-09-06,RRRR,388.85
2022-09-07,RRRR,382.94
2022-09-08,RRRR,375.86
2022-09-09,RRRR,380.95
2022-09-12,RRRR,379.08
2022-09-13,RRRR,364.75
2022-09-14,RRRR,378.03
2022-09-15,RRRR,374.76
2022-09-16,RRRR,386.14
2022-09-19,RRRR,396.14
2022-09-20,RRRR,388.29
2022-09-21,RRRR,396.39
2022-09-22,RRRR,391.26
2022-09-23,RRRR,376.92
2022-09-26,RRRR,373.74
2022-09-27,RRRR,376.72
2022-09-28,RRRR,373.25
2022-09-29,RRRR,370.97
2022-09-30,RRRR,379.55
2022-10-03,RRRR,380.36
2022-10-04,RRRR,374.0
2022-10-05,RRRR,379.28
2022-10-06,RRRR,380.79
2022-10-07,RRRR,362.06
2022-10-10,RRRR,365.17
2022-10-11,RRRR,368.05
2022-10-12,RRRR,368.2
2022-10-13,RRRR,374.82
2022-10-14,RRRR,369.81
2022-10-17,RRRR,372.31
2022-10-18,RRRR,360.82
2022-10-19,RRRR,363.77
2022-10-20,RRRR,378.26
2022-10-21,RRRR,370.81
2022-10-24,RRRR,365.22
2022-10-25,RRRR,360.07
2022-10-26,RRRR,361.01
2022-10-27,RRRR,353.41
2022-10-28,RRRR,356.4
2022-10-31,RRRR,362.49
2022-11-01,RRRR,366.39
2022-11-02,RRRR,353.65
2022-11-03,RRRR,360.76
2022-11-04,RRRR,367.59
2022-11-07,RRRR,373.74
2022-11-08,RRRR,376.54
2022-11-09,RRRR,378.2
2022-11-10,RRRR,386.09
2022-11-11,RRRR,401.24
2022-11-14,RRRR,393.66
2022-11-15,RRRR,402.24
2022-11-16,RRRR,401.55
2022-11-17,RRRR,400.51
2022-11-18,RRRR,388.39
2022-11-21,RRRR,386.18
2022-11-22,RRRR,378.56
2022-11-23,RRRR,375.06
2022-11-24,RRRR,366.91
2022-11-25,RRRR,363.63
2022-11-28,RRRR,360.69
2022-11-29,RRRR,361.39
2022-11-30,RRRR,349.91
2022-12-01,RRRR,339.93
2022-12-02,RRRR,342.4
2022-12-05,RRRR,336.99
2022-12-06,RRRR,344.31
2022-12-07,RRRR,345.86
2022-12-08,RRRR,350.08
2022-12-09,RRRR,360.1
2022-12-12,RRRR,357.88
2022-12-13,RRRR,353.79
2022-12-14,RRRR,360.01
2022-12-15,RRRR,363.7
2022-12-16,RRRR,362.34
2022-12-19,RRRR,372.56
2022-12-20,RRRR,370.99
2022-12-21,RRRR,371.23
2022-12-22,RRRR,371.39
2022-12-23,RRRR,364.51
2022-12-26,RRRR,365.08
2022-12-27,RRRR,375.42
2022-12-28,RRRR,378.77
2022-12-29,RRRR,379.01
2022-12-30,RRRR,377.79
2023-01-02,RRRR,380.29
2023-01-03,RRRR,386.04
2023-01-04,RRRR,390.77
2023-01-05,RRRR,388.19
2023-01-06,RRRR,390.72
2023-01-09,RRRR,394.48
2023-01-10,RRRR,386.62
2023-01-11,RRRR,387.92
2023-01-12,RRRR,371.51
2023-01-13,RRRR,375.11
2023-01-16,RRRR,380.1
2023-01-17,RRRR,385.82
2023-01-18,RRRR,382.79
2023-01-19,RRRR,385.16
2023-01-20,RRRR,396.29
2023-01-23,RRRR,407.65
2023-01-24,RRRR,407.42
2023-01-25,RRRR,408.55
2023-01-26,RRRR,417.73
2023-01-27,RRRR,405.38
2023-01-30,RRRR,402.77
2023-01-31,RRRR,413.67
2023-02-01,RRRR,421.82
2023-02-02,RRRR,424.95
